timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779417614445,0,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,GET /guardias debe retornar 200,395,188,2,2,http://192.168.100.2/api/guardias,0,0,0
1779417614445,2,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-1,,true,,3922,187,2,2,null,0,1,0
1779417614446,2,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,3922,187,2,2,http://192.168.100.2/api/visitas,2,0,0
1779417614292,169,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-2,,true,,13115,382,3,3,null,0,1,0
1779417614292,156,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,11824,190,2,2,http://192.168.100.2/api/incidentes,156,0,0
1779417614449,13,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,1291,192,2,2,http://192.168.100.2/api/incidentes/1,13,0,0
1779417614463,3,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-2,,false,,1185,562,3,3,null,0,1,0
1779417614463,1,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,1,0,0
1779417614464,1,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,1,0,0
1779417614466,1,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,1,0,0
1779417614463,8,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-3,,false,,1185,562,3,3,null,0,0,1
1779417614463,4,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,4,0,1
1779417614467,3,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,3,0,0
1779417614470,1,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,1,0,0
1779417614472,2,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-3,,true,,3922,187,3,3,null,0,0,0
1779417614472,2,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,2,0,0
1779417614468,21,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-2,,true,,3922,187,3,3,null,0,0,0
1779417614468,21,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,21,0,0
1779417614489,182,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-2,,true,,13115,382,3,3,null,0,2,0
1779417614489,160,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,11824,190,3,3,http://192.168.100.2/api/incidentes,160,0,0
1779417614650,22,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,1291,192,3,3,http://192.168.100.2/api/incidentes/1,22,0,0
1779417614673,4,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-2,,false,,1185,562,3,3,null,0,0,0
1779417614673,1,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,1,0,0
1779417614674,1,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,1,0,0
1779417614675,2,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,2,0,0
1779417614677,4,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-2,,true,,3922,187,3,3,null,0,0,0
1779417614677,4,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,4,0,0
1779417614448,375,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-1,,true,,13115,382,3,3,null,0,0,0
1779417614448,347,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,11824,190,3,3,http://192.168.100.2/api/incidentes,347,0,0
1779417614795,28,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,1291,192,3,3,http://192.168.100.2/api/incidentes/1,28,0,0
1779417614823,4,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-1,,false,,1185,562,3,3,null,0,0,0
1779417614823,2,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,2,0,0
1779417614825,1,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,1,0,0
1779417614826,1,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,1,0,0
1779417614827,2,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-1,,true,,3922,187,3,3,null,0,0,0
1779417614827,2,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,2,0,0
1779417614475,372,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-3,,true,,13115,382,3,3,null,0,0,0
1779417614475,323,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,11824,190,3,3,http://192.168.100.2/api/incidentes,323,0,0
1779417614798,49,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,1291,192,3,3,http://192.168.100.2/api/incidentes/1,49,0,0
1779417614848,3,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-3,,false,,1185,562,3,3,null,0,0,0
1779417614848,1,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,1,0,0
1779417614849,1,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,1,0,0
1779417614850,1,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,1,0,0
1779417614851,2,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-3,,true,,3922,187,3,3,null,0,0,0
1779417614851,2,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,2,0,0
1779417614681,278,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-2,,true,,13115,382,3,3,null,0,2,0
1779417614682,258,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,11824,190,3,3,http://192.168.100.2/api/incidentes,258,0,0
1779417614941,20,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,1291,192,3,3,http://192.168.100.2/api/incidentes/1,20,0,0
1779417614962,4,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-2,,false,,1185,562,3,3,null,0,1,0
1779417614962,0,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,0,0,0
1779417614963,1,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,1,0,0
1779417614964,3,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,2,0,0
1779417614967,2,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-2,,true,,3922,187,3,3,null,0,0,0
1779417614967,2,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,2,0,0
1779417614829,292,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-1,,true,,13115,382,3,3,null,0,0,0
1779417614829,277,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,11824,190,3,3,http://192.168.100.2/api/incidentes,277,0,0
1779417615106,15,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,1291,192,3,3,http://192.168.100.2/api/incidentes/1,15,0,0
1779417615121,3,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-1,,false,,1185,562,3,3,null,0,1,0
1779417615121,1,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,1,0,0
1779417615123,1,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,1,0,0
1779417615124,1,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,1,0,0
1779417615125,2,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-1,,true,,3922,187,3,3,null,0,0,0
1779417615125,2,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,2,0,0
1779417614854,351,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-3,,true,,13115,382,3,3,null,0,1,0
1779417614854,338,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,11824,190,3,3,http://192.168.100.2/api/incidentes,338,0,0
1779417615192,13,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,1291,192,3,3,http://192.168.100.2/api/incidentes/1,13,0,0
1779417615249,3,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-3,,false,,1185,562,3,3,null,0,1,0
1779417615249,1,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,1,0,0
1779417615251,1,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,1,0,0
1779417615252,1,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,1,0,0
1779417615253,9,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-3,,true,,3922,187,3,3,null,0,0,0
1779417615253,9,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,9,0,0
1779417614969,307,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-2,,true,,13115,382,3,3,null,0,1,0
1779417614969,277,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,11824,190,3,3,http://192.168.100.2/api/incidentes,277,0,0
1779417615247,30,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,1291,192,3,3,http://192.168.100.2/api/incidentes/1,30,0,0
1779417615278,3,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-2,,false,,1185,562,3,3,null,0,0,0
1779417615278,1,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,1,0,0
1779417615279,1,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,1,0,0
1779417615280,1,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,1,0,0
1779417615282,2,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-2,,true,,3922,187,3,3,null,0,0,0
1779417615282,2,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,2,0,0
1779417615128,240,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-1,,true,,13115,382,3,3,null,0,0,0
1779417615128,220,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,11824,190,3,3,http://192.168.100.2/api/incidentes,220,0,0
1779417615348,20,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,1291,192,3,3,http://192.168.100.2/api/incidentes/1,20,0,0
1779417615368,5,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-1,,false,,1185,562,3,3,null,0,1,0
1779417615369,1,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,GET /presos debe retornar 200,395,186,3,3,http://192.168.100.2/api/presos,1,0,0
1779417615370,1,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,,395,188,3,3,http://192.168.100.2/api/presos/1,1,0,0
1779417615371,3,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,false,GET /guardias debe retornar 200,395,188,3,3,http://192.168.100.2/api/guardias,2,0,0
1779417615374,3,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-1,,true,,3922,187,3,3,null,0,0,0
1779417615374,3,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-1,text,true,,3922,187,3,3,http://192.168.100.2/api/visitas,3,0,0
1779417615464,7,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-4,,false,,1185,562,4,4,null,0,0,1
1779417615464,4,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-4,text,false,GET /presos debe retornar 200,395,186,4,4,http://192.168.100.2/api/presos,4,0,1
1779417615468,2,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-4,text,false,,395,188,4,4,http://192.168.100.2/api/presos/1,2,0,0
1779417615470,1,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-4,text,false,GET /guardias debe retornar 200,395,188,4,4,http://192.168.100.2/api/guardias,1,0,0
1779417615472,2,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-4,,true,,3922,187,4,4,null,0,1,0
1779417615472,2,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-4,text,true,,3922,187,4,4,http://192.168.100.2/api/visitas,2,0,0
1779417615262,217,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-3,,true,,13115,382,4,4,null,0,1,0
1779417615262,197,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,11824,190,3,3,http://192.168.100.2/api/incidentes,197,0,0
1779417615459,20,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,1291,192,4,4,http://192.168.100.2/api/incidentes/1,20,0,0
1779417615480,5,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-3,,false,,1185,562,4,4,null,0,0,0
1779417615480,2,GET /presos,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,GET /presos debe retornar 200,395,186,4,4,http://192.168.100.2/api/presos,2,0,0
1779417615482,2,GET /presos/1,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,,395,188,4,4,http://192.168.100.2/api/presos/1,2,0,0
1779417615484,1,GET /guardias,404,Not Found,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,false,GET /guardias debe retornar 200,395,188,4,4,http://192.168.100.2/api/guardias,1,0,0
1779417615485,3,TX - Visitas Service,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-3,,true,,3922,187,4,4,null,0,0,0
1779417615485,3,GET /api/visitas,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,3922,187,4,4,http://192.168.100.2/api/visitas,2,0,0
1779417615284,452,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-2,,true,,13115,382,4,4,null,0,0,0
1779417615284,441,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,11824,190,4,4,http://192.168.100.2/api/incidentes,441,0,0
1779417615725,11,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-2,text,true,,1291,192,4,4,http://192.168.100.2/api/incidentes/1,11,0,0
1779417615488,266,TX - Incidentes Service,200,"Number of samples in transaction : 2, number of failing samples : 0",[TG1] SMOKE TEST - Verificacion Basica 1-3,,true,,13115,382,4,4,null,0,0,0
1779417615488,227,GET /incidentes,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,11824,190,4,4,http://192.168.100.2/api/incidentes,227,0,0
1779417615715,39,GET /incidentes/1,200,OK,[TG1] SMOKE TEST - Verificacion Basica 1-3,text,true,,1291,192,4,4,http://192.168.100.2/api/incidentes/1,39,0,0
1779417615754,3,TX - Usuarios Service,404,"Number of samples in transaction : 3, number of failing samples : 3",[TG1] SMOKE TEST - Verificacion Basica 1-2,,false,,1185,562,4,4,null,0,0,0
